team,season,week,l5_off_epa,l5_def_epa
NYJ,2022,7,0.020921638794243337,-0.05861654430627823
NYJ,2022,8,-0.05963504891842604,-0.14928300231695174
NYJ,2022,9,-0.018783274106681347,-0.18723110109567642
NYJ,2022,11,-0.024568837136030197,-0.1759234882891178
NYJ,2022,12,-0.13438839539885522,-0.15875834301114083
NYJ,2022,13,-0.08558180797845125,-0.10278688222169877
NYJ,2022,14,-0.06838449109345675,-0.06753061693161726
NYJ,2022,15,-0.07873771358281374,-0.07357561271637678
NYJ,2022,16,-0.09376619011163712,-0.0618151618167758
NYJ,2022,17,-0.06742176562547683,-0.02145047318190336
NYJ,2022,18,-0.17953786104917527,-0.01505811009556055
NYJ,2023,1,-0.198268760740757,-0.035328061506152156
NYJ,2023,2,-0.17366103306412697,-0.016137858852744102
NYJ,2023,3,-0.27469451650977134,-0.02029290944337845
NYJ,2023,4,-0.2904887579381466,-0.0358677483163774
NYJ,2023,5,-0.22184523157775402,-0.013871072512120008
NYJ,2023,6,-0.1923549863975495,-0.03918135492131114
NYJ,2023,8,-0.22003612327389419,-0.05009565679356456
NYJ,2023,9,-0.1849948804359883,-0.12743481611832977
NYJ,2023,10,-0.1858204822521657,-0.1494071364402771
NYJ,2023,11,-0.21617524842731656,-0.2022925451397896
NYJ,2023,12,-0.2922188133001328,-0.14802466407418252
NYJ,2023,13,-0.3323323905467987,-0.1201011709868908
NYJ,2023,14,-0.32287067770957945,-0.09656605646014213
NYJ,2023,15,-0.24994393261149525,-0.17865323051810264
NYJ,2023,16,-0.3369113293476403,-0.12166801318526269
NYJ,2023,17,-0.3093875882215798,-0.16936117708683013
NYJ,2023,18,-0.26788773806765676,-0.18435257151722909
NYJ,2024,1,-0.24419855149462819,-0.24527874067425728
NYJ,2024,2,-0.2525309696793556,-0.11999201104044914
NYJ,2024,3,-0.1322525918483734,-0.15796702727675438
NYJ,2024,4,-0.032964906096458434,-0.2013512782752514
NYJ,2024,5,-0.054522371292114256,-0.2448536530137062
NYJ,2024,6,-0.0754822850227356,-0.18657812029123305
NYJ,2024,7,-0.02806142121553421,-0.15281465351581575
NYJ,2024,8,-0.03972147107124328,-0.10357792377471924
NYJ,2024,9,-0.070970119535923,-0.016264300793409348
NYJ,2024,10,-0.011557132005691528,0.023822135478258132
NYJ,2024,11,0.02411346137523651,0.15113124921917914
NYJ,2024,13,-0.033830611407756804,0.10120337456464767
NYJ,2024,14,-0.082347472012043,0.06673806309700012
NYJ,2024,15,-0.055899006128311154,0.10570732578635215
NYJ,2024,16,0.01971929520368576,0.14447609558701516
NYJ,2024,17,0.04463892132043838,0.07570969685912132
NYJ,2024,18,0.023015379905700684,0.1042868360877037
PHI,2016,3,0.028937265276908875,-0.35500411689281464
PHI,2016,5,0.11703240871429443,-0.32734963297843933
PHI,2016,6,0.12431161105632782,-0.24412217258941382
PHI,2016,7,0.08313147872686386,-0.18180139129981399
PHI,2016,8,0.00534118115901947,-0.16939361160621047
PHI,2016,9,-0.007362984120845795,-0.08331289058551192
PHI,2016,10,-0.08927427232265472,-0.04722038870677352
PHI,2016,11,-0.10079092085361481,-0.060953874886035916
PHI,2016,12,-0.10477246344089508,-0.05290224701166153
PHI,2016,13,-0.031244152784347536,0.06443149894475937
PHI,2016,14,-0.031103816628456116,0.07950363606214524
PHI,2016,15,-0.015790510177612304,0.1352599397301674
PHI,2016,16,-0.04507450386881828,0.13280468434095383
PHI,2016,17,-0.04002134129405022,0.10423390790820122
PHI,2017,1,-0.042465072311460975,-0.00842207744717598
PHI,2017,2,-0.042309433408081534,-0.09348909035325051
PHI,2017,3,-0.013803619332611561,-0.09915190115571022
PHI,2017,4,-0.005430194921791554,-0.08033673353493213
PHI,2017,5,0.04509239625185728,-0.033939735218882564
PHI,2017,6,0.07778510302305222,-0.0002247568219900131
PHI,2017,7,0.08678253069519996,0.010890677943825722
PHI,2017,8,0.10055157765746117,-0.014620152488350868
PHI,2017,9,0.0853937730193138,-0.09030728563666343
PHI,2017,11,0.08458022028207779,-0.1766940824687481
PHI,2017,12,0.10309025496244431,-0.24834571853280069
PHI,2017,13,0.11230211704969406,-0.2947242744266987
PHI,2017,14,0.06879371777176857,-0.27645290493965147
PHI,2017,15,0.12031633332371712,-0.20720318872481586
PHI,2017,16,0.11367333009839058,-0.14343280512839557
PHI,2017,17,-0.015894936770200728,-0.1482422085478902
PHI,2018,1,-0.10186896100640297,-0.08121384400874376
PHI,2018,2,-0.1087606206536293,-0.14993931371718644
PHI,2018,3,-0.14240596871823072,-0.12680117338895797
PHI,2018,4,-0.18789532613009213,-0.180778931081295
PHI,2018,5,-0.10542100574821234,-0.06514257937669754
PHI,2018,6,-0.04529849793761968,-0.03557786792516708
PHI,2018,7,0.017194643057882784,-0.021746523678302765
PHI,2018,8,0.03799532726407051,0.007454052567481995
PHI,2018,10,0.08324571773409843,0.030874353647232056
PHI,2018,11,0.06530919000506401,0.061369207501411435
PHI,2018,12,0.00409514233469963,0.133315971493721
PHI,2018,13,-0.013928095251321793,0.19930258095264436
PHI,2018,14,-0.012373269349336625,0.12077605128288268
PHI,2018,15,-0.052577999979257585,0.14739552289247512
PHI,2018,16,-0.020714367926120757,0.08794883638620377
PHI,2018,17,0.08402976244688035,0.034903989732265474
PHI,2019,1,0.08414051085710525,-0.10088295191526413
PHI,2019,2,0.10498585253953933,-0.019210679829120635
PHI,2019,3,0.09731612205505372,-0.03482330702245236
PHI,2019,4,0.046098043024539945,-0.017941655963659285
PHI,2019,5,0.07651252299547195,-0.01248176023364067
PHI,2019,6,0.02284923046827316,-0.0475113146007061
PHI,2019,7,-0.04272970855236054,-0.07688747867941856
PHI,2019,8,-0.09389014989137649,-0.04622514210641384
PHI,2019,9,-0.039751356840133666,-0.08543962836265565
PHI,2019,11,-0.08884039968252182,-0.14122580289840697
PHI,2019,12,-0.11179760545492172,-0.02165282964706421
PHI,2019,13,-0.15073444545269013,-0.06702537834644318
PHI,2019,14,-0.05301743745803833,-0.05711503326892853
PHI,2019,15,-0.07742240717634559,-0.042534255981445314
PHI,2019,16,-0.042180721368640664,-0.017383584938943385
PHI,2019,17,0.010074893478304148,-0.03351273890584707
PHI,2020,1,0.08536672526970505,-0.061287385784089564
PHI,2020,2,-0.0020630276761949063,-0.1386625474318862
PHI,2020,3,-0.019546888023614883,-0.04153286572545767
PHI,2020,4,-0.06983423680067062,-0.04451251702848822
PHI,2020,5,-0.0891077883541584,-0.02985279487911612
PHI,2020,6,-0.07393803820014,0.061761275655589996
PHI,2020,7,-0.032409056276082995,0.10763311905320734
PHI,2020,8,-0.014833166357129812,0.020193946338258682
PHI,2020,10,-0.06765067717060447,-0.04793860241770744
PHI,2020,11,-0.03878271272405982,0.00113445445895195
PHI,2020,12,-0.11520445933565497,-0.08113649562001228
PHI,2020,13,-0.1280877619050443,-0.09902297854423522
PHI,2020,14,-0.14805490970611573,-0.028435105830430983
PHI,2020,15,-0.08528648018836975,0.05118135511875153
PHI,2020,16,-0.09534892104566098,0.022556185722351074
PHI,2020,17,-0.060934632644057275,0.09399324953556061
PHI,2021,1,-0.0887772288173437,0.06320295408368111
PHI,2021,2,-0.02599378041923046,-0.052657996863126756
PHI,2021,3,-0.030903548747301102,-0.04529127925634384
PHI,2021,4,-0.07540745101869106,-0.036858885735273364
PHI,2021,5,-0.010988574847579003,0.03671303763985634
PHI,2021,6,-0.014004915580153465,0.019349706918001176
PHI,2021,7,-0.05168180838227272,0.11272679045796394
PHI,2021,8,-0.0433199942111969,0.13741517886519433
PHI,2021,9,0.04345349073410034,0.044590598344802855
PHI,2021,10,0.036993831396102905,-0.0011222898960113526
PHI,2021,11,0.12597917020320892,0.006450194120407105
PHI,2021,12,0.1195379937067628,-0.06525486409664154
PHI,2021,13,0.07584457527846097,-0.1192646563053131
PHI,2021,15,0.07564787399023772,-0.03705811910331249
PHI,2021,16,0.055575807206332685,-0.12191733531653881
PHI,2021,17,0.03445880617946386,-0.14166380576789378
PHI,2021,18,0.06839482560753822,-0.11304154470562935
PHI,2022,1,0.12595593705773353,0.020410408824682237
PHI,2022,2,0.13068260326981546,0.043772067502141
PHI,2022,3,0.15549740567803383,0.02700137682259083
PHI,2022,4,0.15105002662749029,0.036885805800557135
PHI,2022,5,0.1031771331152413,-0.023689298331737517
PHI,2022,6,0.11180310538620689,-0.12904821932315827
PHI,2022,8,0.05509479484171607,-0.16647662669420243
PHI,2022,9,0.07708178600878454,-0.13482212722301484
PHI,2022,10,0.11489978730678559,-0.09595995247364045
PHI,2022,11,0.10623810291290284,-0.01754995435476303
PHI,2022,12,0.044956356287002563,-0.06407196819782257
PHI,2022,13,0.08513637036085128,-0.014091914892196656
PHI,2022,14,0.0778587743639946,-0.049396266043186185
PHI,2022,15,0.11474220603704452,-0.03810052573680878
PHI,2022,16,0.1361999586224556,-0.07481536120176316
PHI,2022,17,0.17655257880687714,-0.03426747620105743
PHI,2022,18,0.08824692070484161,-0.09481174796819687
PHI,2023,1,0.020525319501757622,-0.048777084052562716
PHI,2023,2,-0.0835470486432314,-0.07764615714550019
PHI,2023,3,-0.05163271762430668,-0.03697516620159149
PHI,2023,4,-0.04052746333181858,-0.08816763609647751
PHI,2023,5,0.04933117590844631,-0.023989447951316835
PHI,2023,6,0.08271120637655258,-0.02418383923359215
PHI,2023,7,0.08766230344772338,-0.020225414307788014
PHI,2023,8,0.06562937870621681,-0.06663456824608147
PHI,2023,9,0.07878370806574822,-0.013075150223448873
PHI,2023,11,0.0819988839328289,-0.029983150633051993
PHI,2023,12,0.041487444937229154,-0.0547412246465683
PHI,2023,13,0.07285245954990387,0.014779695868492126
PHI,2023,14,0.07844030261039733,0.14906752705574036
PHI,2023,15,0.011443382501602173,0.14286390617489814
PHI,2023,16,-0.004399923980236054,0.1303787998855114
PHI,2023,17,0.032409247010946274,0.14271703138947486
PHI,2023,18,0.0709225170314312,0.16116585209965706
PHI,2024,1,0.0024161651730537415,0.07474735155701637
PHI,2024,2,0.05037472620606422,0.1036973014473915
PHI,2024,3,0.051027575880289076,0.12167565673589706
PHI,2024,4,0.031194544583559036,0.09486324787139892
PHI,2024,6,-0.027237940579652786,0.07352001965045929
PHI,2024,7,0.04942570999264717,0.0517571933567524
PHI,2024,8,0.06587413996458054,-0.06952372416853905
PHI,2024,9,0.10994369089603424,-0.0990195961552672
PHI,2024,10,0.10738208405673504,-0.09429747181711719
PHI,2024,11,0.11044606305658818,-0.2658376397448592
PHI,2024,12,0.12529233582317828,-0.2852317193406634
PHI,2024,13,0.16244503147900105,-0.20404664519010113
PHI,2024,14,0.10160872526466846,-0.20421622314024718
PHI,2024,15,0.12244906947016716,-0.1654145858483389
PHI,2024,16,0.15931493788957596,-0.07925847985316067
PHI,2024,17,0.12948110774159433,-0.0693622148828581
PHI,2024,18,0.11597658470273017,-0.12656458534765988
PIT,2016,3,0.14905457384884357,-0.05781608074903488
PIT,2016,4,0.008689494182666143,0.059196844696998596
PIT,2016,5,0.10905991587787867,0.018042009323835373
PIT,2016,6,0.10887935385107994,0.012788502871990204
PIT,2016,7,0.03835040628910065,0.07049991637468338
PIT,2016,9,0.036968903988599776,0.1356896385550499
PIT,2016,10,0.052920731157064436,0.03384341150522232
PIT,2016,11,-0.009994817525148391,0.12080302387475968
PIT,2016,12,-0.0026543669402599333,0.0815923273563385
PIT,2016,13,0.08810625672340393,-0.004750606417655945
PIT,2016,14,0.09261255818419159,-0.11032712459564209
PIT,2016,15,0.1388726461213082,-0.06758265891112387
PIT,2016,16,0.13638045820407568,-0.15304505177773536
PIT,2016,17,0.13872315320186318,-0.0947713325265795
PIT,2017,1,0.06214466351084411,-0.05286320061422885
PIT,2017,2,0.0502074770629406,-0.024379136273637414
PIT,2017,3,0.03968796487897634,-0.06510933451354503
PIT,2017,4,0.018619142659008502,-0.07173137031495572
PIT,2017,5,0.0031390832737088203,-0.14510546140372754
PIT,2017,6,-0.061337671242654324,-0.13277597576379777
PIT,2017,7,-0.015090548805892468,-0.13279942125082017
PIT,2017,8,-0.013572074379771948,-0.1305205300450325
PIT,2017,10,-0.005219390150159597,-0.12023716121912002
PIT,2017,11,-0.015826620813459157,-0.09053599685430527
PIT,2017,12,0.05907933944836259,-0.14031193852424623
PIT,2017,13,0.053720688167959454,-0.07450046837329864
PIT,2017,14,0.07374040372669696,-3.714561462402344e-05
PIT,2017,15,0.11192458868026733,0.07580183446407318
PIT,2017,16,0.1463586777448654,0.145854714512825
PIT,2017,17,0.17001944035291672,0.11999515295028687
PIT,2018,1,0.12295930981636047,0.08293906450271607
PIT,2018,2,0.07456476837396622,0.01669887900352478
PIT,2018,3,0.07560468763113022,0.052990227937698364
PIT,2018,4,0.058386233448982236,0.008021361194550991
PIT,2018,5,-0.024387940764427185,0.07574445884674788
PIT,2018,6,0.03854998499155045,0.05994061958044768
PIT,2018,8,0.1317877784371376,0.1063196448609233
PIT,2018,9,0.11294460892677308,-0.01802601236850023
PIT,2018,10,0.13496101945638656,-0.028403093665838243
PIT,2018,11,0.26769462078809736,-0.044632374122738835
PIT,2018,12,0.2004655659198761,-0.05596642829477787
PIT,2018,13,0.1459870494902134,-0.05237528420984745
PIT,2018,14,0.14375395998358725,0.031103652343153952
PIT,2018,15,0.12770211324095726,0.07327490262687206
PIT,2018,16,0.06207002326846123,0.09090706184506417
PIT,2018,17,0.09876480475068092,0.13247597888112067
PIT,2019,1,0.06763020157814026,0.0677599512040615
PIT,2019,2,0.0003177046775817871,0.059690489619970324
PIT,2019,3,-0.043050450086593625,0.03204487860202789
PIT,2019,4,-0.12195191085338593,-0.01195288822054863
PIT,2019,5,-0.1282231368124485,-0.10558386966586113
PIT,2019,6,-0.13073428198695183,-0.07759272083640098
PIT,2019,8,-0.09754821583628655,-0.14380547031760216
PIT,2019,9,-0.07171805277466774,-0.1938548505306244
PIT,2019,10,-0.05027929618954659,-0.1739241823554039
PIT,2019,11,-0.13417714834213257,-0.17907416075468063
PIT,2019,12,-0.21414874643087387,-0.18838721364736558
PIT,2019,13,-0.23019606322050096,-0.2450406715273857
PIT,2019,14,-0.2406441724859178,-0.21068896353244781
PIT,2019,15,-0.22533305352553726,-0.22981795519590378
PIT,2019,16,-0.23036924665793776,-0.17664905935525893
PIT,2019,17,-0.16118312841281296,-0.1904132530093193
PIT,2020,1,-0.215811703260988,-0.13648033887147903
PIT,2020,2,-0.18585406243801117,-0.15201433897018432
PIT,2020,3,-0.19885484278202056,-0.15810851752758026
PIT,2020,5,-0.1031592309474945,-0.11904177963733673
PIT,2020,6,-0.02603897750377655,-0.049855688214302064
PIT,2020,7,0.07319108545780181,-0.13117415308952332
PIT,2020,8,0.06674809157848358,-0.09500553011894226
PIT,2020,9,0.09470868241041899,-0.07249303609132766
PIT,2020,10,0.08407435175031423,-0.1066023901104927
PIT,2020,11,0.052287865243852136,-0.1770571783185005
PIT,2020,12,0.042509817890822886,-0.16221471577882768
PIT,2020,13,-0.005129206366837025,-0.2461901381611824
PIT,2020,14,-0.03313419371843338,-0.24779573380947112
PIT,2020,15,-0.09535779431462288,-0.2506376415491104
PIT,2020,16,-0.17132699862122536,-0.23160519152879716
PIT,2020,17,-0.17967228312045336,-0.14283630917780102
PIT,2021,1,-0.1336848156526685,-0.03894198010675609
PIT,2021,2,-0.11957679260522128,-0.04213771591894329
PIT,2021,3,-0.061896492214873436,0.029560785787180067
PIT,2021,4,-0.029422758193686605,0.06928311069495977
PIT,2021,5,-0.05624666311778128,0.07627388536930084
PIT,2021,6,-0.05147051163949072,0.07519384622573852
PIT,2021,8,-0.03688571942038834,0.08630260229110717
PIT,2021,9,-0.025804453529417515,0.022375951707363128
PIT,2021,10,0.010098154842853545,0.02932663857936859
PIT,2021,11,0.012100662291049957,0.0005953550338745117
PIT,2021,12,-0.019097736105322838,0.02158156633377075
PIT,2021,13,-0.07871814686805009,0.06857172250747681
PIT,2021,14,-0.07103076744824648,0.09995221570134163
PIT,2021,15,-0.08961576335132122,0.07653704369440675
PIT,2021,16,-0.11051230542361737,0.056944910530000926
PIT,2021,17,-0.16186623871326447,0.054469884280115365
PIT,2021,18,-0.12160225063562394,-0.03267858540639281
PIT,2022,1,-0.15611170530319213,-0.09173962017521262
PIT,2022,2,-0.16602403968572615,-0.1357763022184372
PIT,2022,3,-0.13118854016065598,-0.07896846979856491
PIT,2022,4,-0.08305255249142647,-0.10191622525453567
PIT,2022,5,-0.0773687519133091,-0.04570566788315773
PIT,2022,6,-0.08636347129940987,0.07852549478411674
PIT,2022,7,-0.06526497825980186,0.13587102219462394
PIT,2022,8,-0.07254752144217491,0.1133765421807766
PIT,2022,10,-0.07626583129167556,0.16240996047854422
PIT,2022,11,-0.06172255575656891,0.09679055660963058
PIT,2022,12,-0.045038235187530515,0.045334954559803006
PIT,2022,13,-0.016909243166446687,-0.0008523032069206238
PIT,2022,14,0.022378130257129668,0.0037835590541362763
PIT,2022,15,0.03709049932658672,-0.05816433802247047
PIT,2022,16,0.0803866159170866,0.005307033285498619
PIT,2022,17,0.08404389359056949,-0.054242486134171486
PIT,2022,18,0.09062103070318699,-0.02192377783358097
PIT,2023,1,0.08662514127790928,-0.02318927235901356
PIT,2023,2,0.014451267570257187,-0.0022401083260774612
PIT,2023,3,-0.1079643078148365,-0.04923480674624443
PIT,2023,4,-0.10661556497216225,-0.043242426961660384
PIT,2023,5,-0.19282671585679054,-0.015356247872114181
PIT,2023,7,-0.22351083531975746,-0.05792587101459503
PIT,2023,8,-0.15145699940621854,-0.09692269042134286
PIT,2023,9,-0.11957731805741786,-0.07359149828553199
PIT,2023,10,-0.09193529225885869,-0.045562597643584016
PIT,2023,11,-0.027050487324595453,-0.06107570705935359
PIT,2023,12,-0.032929102703928945,-0.04356199679896235
PIT,2023,13,-0.026381774246692656,-0.06538284523412585
PIT,2023,14,0.0042679041624069216,-0.048780671413987876
PIT,2023,15,-0.08092378824949265,-0.05980533473193646
PIT,2023,16,-0.15339296236634253,-0.06444000042974948
PIT,2023,17,-0.08822618201375007,-0.0781663242727518
PIT,2023,18,-0.05550844222307205,-0.023177333548665045
PIT,2024,1,-0.05355628579854965,-0.0778159223496914
PIT,2024,2,-0.013246618211269379,-0.1351885050535202
PIT,2024,3,0.026619251072406768,-0.19149486869573593
PIT,2024,4,-0.010010159015655518,-0.18262804597616195
PIT,2024,5,-0.06415662840008736,-0.1915629267692566
PIT,2024,6,-0.03889889940619469,-0.11257545799016952
PIT,2024,7,-0.008326230943202973,-0.09213123172521591
PIT,2024,8,0.047127701342105865,-0.04816537052392959
PIT,2024,10,0.055931654572486875,-0.006529898196458816
PIT,2024,11,0.059041501581668855,-0.04940968528389931
PIT,2024,12,0.0011668696999549866,-0.09286017790436744
PIT,2024,13,-0.01678963303565979,-0.04302079454064369
PIT,2024,14,-0.00036966800689697266,-0.038461825950071214
PIT,2024,15,-0.05177415907382965,-0.07960247243754566
PIT,2024,16,-0.09908431246876717,-0.025313882483169438
PIT,2024,17,-0.08458683267235756,0.02939832811243832
PIT,2024,18,-0.09943085163831711,0.09135935907252132
SEA,2016,3,-0.1125224195420742,-0.14158350601792336
SEA,2016,4,-0.0495633731285731,-0.13180750360091528
SEA,2016,6,0.01627323031425476,-0.10211291466839612
SEA,2016,7,0.023010796308517455,-0.07089783269912005
SEA,2016,8,0.01474376916885376,-0.053576027043163776
SEA,2016,9,0.027026969566941263,-0.045457801409065725
SEA,2016,10,0.04981368370354176,0.00823033731430769
SEA,2016,11,0.05728970654308796,0.02237042710185051
SEA,2016,12,0.06884546913206577,-0.008721424639225006
SEA,2016,13,0.039002612605690955,0.008276710286736488
SEA,2016,14,0.09017540067434311,-0.0358603473752737
SEA,2016,15,-0.013906644284725189,-0.03828769586980343
SEA,2016,16,-0.04805909246206284,-0.13260222785174847
SEA,2016,17,-0.07233536578714847,-0.09444222711026669
SEA,2017,1,0.006884033605456352,-0.11786657869815827
SEA,2017,2,-0.09457853324711323,-0.06823816634714604
SEA,2017,3,-0.043433836475014684,-0.1441415075212717
SEA,2017,4,-0.04275365360081196,-0.06146397209959105
SEA,2017,5,0.018599991500377656,-0.13317527688341216
SEA,2017,7,-0.03991246521472931,-0.15277925945119933
SEA,2017,8,0.01820315420627594,-0.2127257603337057
SEA,2017,9,0.05777529329061508,-0.130565654032398
SEA,2017,10,0.03596435338258743,-0.16719640791416168
SEA,2017,11,-0.02663143016397953,-0.15806546211242675
SEA,2017,12,0.0299885842949152,-0.08162324130535126
SEA,2017,13,0.028550910577178002,-0.06243695318698883
SEA,2017,14,0.028396862372756005,-0.10669038966298103
SEA,2017,15,0.04034318141639233,-0.04555127844214439
SEA,2017,16,-0.05895257294178009,0.011545214802026749
SEA,2017,17,-0.091172344237566,-0.06843104884028435
SEA,2018,1,-0.10671660676598549,-0.03969367817044258
SEA,2018,2,-0.14510932937264442,-0.05236028581857681
SEA,2018,3,-0.19304728284478187,-0.09578325897455216
SEA,2018,4,-0.08676449041813612,-0.15512509495019913
SEA,2018,5,-0.05648789834231138,-0.12923299372196198
SEA,2018,6,0.003307356871664524,-0.06962841004133224
SEA,2018,8,0.05311494413763285,-0.10277495980262756
SEA,2018,9,0.1417713725939393,-0.08811192885041237
SEA,2018,10,0.12446621507406234,-0.001756427437067032
SEA,2018,11,0.16457971036434174,0.08621852472424507
SEA,2018,12,0.12029531486332416,0.08118136003613471
SEA,2018,13,0.13381024189293383,0.17656776085495948
SEA,2018,14,0.15671144016087055,0.1629190683364868
SEA,2018,15,0.15592422522604465,0.06401091516017914
SEA,2018,16,0.14027750231325625,-0.00019283900037407874
SEA,2018,17,0.1810207858681679,0.0012883721850812436
SEA,2019,1,0.10581487864255905,-0.10806665727868676
SEA,2019,2,-0.0007095888257026672,-0.0898464908823371
SEA,2019,3,0.01734374538064003,-0.04528946485370398
SEA,2019,4,-0.019993610680103302,-0.02535949843004346
SEA,2019,5,-0.034034551680088045,-0.08546497570350767
SEA,2019,6,0.02252851575613022,0.015549981128424406
SEA,2019,7,0.0814828872680664,0.005499754101037979
SEA,2019,8,0.03632733151316643,0.05173567906022072
SEA,2019,9,0.07579391747713089,0.04815042391419411
SEA,2019,10,0.08633499890565872,0.10520308837294579
SEA,2019,12,-0.001842181384563446,0.004830645769834519
SEA,2019,13,-0.046750706434249875,-0.0471291184425354
SEA,2019,14,0.010729177296161652,-0.08176289089024066
SEA,2019,15,-0.0464971050620079,-0.0765918392688036
SEA,2019,16,-0.035073642432689664,-0.10942357927560806
SEA,2019,17,-0.02712072879076004,-0.021832485496997834
SEA,2020,1,0.014333398640155792,0.1149574264883995
SEA,2020,2,0.06248571872711182,0.11597947217524052
SEA,2020,3,0.13022080361843108,0.1318333301693201
SEA,2020,4,0.09132312089204789,0.15622775256633759
SEA,2020,5,0.1808154121041298,0.1501812607049942
SEA,2020,7,0.17489771842956542,0.09382686764001846
SEA,2020,8,0.13418240398168563,0.10983508229255676
SEA,2020,9,0.13873531073331832,0.11062711477279663
SEA,2020,10,0.12922860346734524,0.12777896523475646
SEA,2020,11,0.05231114886701107,0.12690307423472405
SEA,2020,12,0.07915923111140728,0.13493712320923806
SEA,2020,13,0.04481038637459278,0.08874429985880852
SEA,2020,14,-0.05180302672088146,0.03592015728354454
SEA,2020,15,-0.015711922198534012,-0.07480808570981026
SEA,2020,16,0.035336890071630475,-0.0864953043870628
SEA,2020,17,-0.008447864279150962,-0.14004939822480084
SEA,2021,1,0.014879916980862617,-0.10301022594794632
SEA,2021,2,0.10306215770542622,-0.10800706213340164
SEA,2021,3,0.09304633922874928,-0.00875344043597579
SEA,2021,4,0.09807247407734394,0.03681942187249661
SEA,2021,5,0.08811582550406456,0.08002466820180416
SEA,2021,6,0.059662289917469025,0.11786726117134094
SEA,2021,7,0.011557216942310333,0.1347079759463668
SEA,2021,8,-0.043338602781295775,0.06003322061151266
SEA,2021,10,-0.05617351084947586,-0.015726917423307896
SEA,2021,11,-0.10350875854492188,-0.019205782748758792
SEA,2021,12,-0.10997522175312043,-0.03183654639869928
SEA,2021,13,-0.12002620697021485,-0.027964329719543456
SEA,2021,14,-0.10792112648487091,0.014674216939602048
SEA,2021,15,-0.04559160619974136,0.01620420260587707
SEA,2021,16,-0.030255116522312164,-0.012442877457942814
SEA,2021,17,0.023827333748340607,-0.03135272593935952
SEA,2021,18,0.10576805621385574,-0.02636016266187653
SEA,2022,1,0.14345828890800477,-0.031092682853341103
SEA,2022,2,0.07421523090451956,0.013715192303061485
SEA,2022,3,0.048981097899377345,0.03515012003481388
SEA,2022,4,0.05658132787793875,0.08587628118693828
SEA,2022,5,0.1017587935552001,0.1324963081628084
SEA,2022,6,0.07543931673280894,0.14975959286093712
SEA,2022,7,0.037820363184437156,0.09229597672820092
SEA,2022,8,0.12299512787722051,0.03791033327579498
SEA,2022,9,0.06593516780994832,-0.04400565028190613
SEA,2022,10,-0.03472343892790377,-0.12765757441520692
SEA,2022,12,-0.03217006288468838,-0.11778989732265473
SEA,2022,13,0.012592348828911781,-0.03555288016796112
SEA,2022,14,0.01947258897125721,0.004120811820030212
SEA,2022,15,0.022261476889252663,0.0542641818523407
SEA,2022,16,-0.033836749568581584,0.10572918355464936
SEA,2022,17,-0.0806855946779251,0.08615144919604063
SEA,2022,18,-0.09336122907698155,-0.020025025494396685
SEA,2023,1,-0.1344387475401163,-0.03449789602309465
SEA,2023,2,-0.14014900662004948,-0.009465614147484303
SEA,2023,3,-0.04281595982611179,-0.03883384484797716
SEA,2023,4,0.03746003769338131,-0.03265193924307823
SEA,2023,6,0.020512516796588897,-0.05871003493666649
SEA,2023,7,0.026566275954246522,-0.05493366047739982
SEA,2023,8,0.04707125732675195,-0.1527477763593197
SEA,2023,9,0.0002709503285586834,-0.16120292469859124
SEA,2023,10,-0.12242941604927182,-0.14491840153932573
SEA,2023,11,-0.0791020174510777,-0.03243183195590973
SEA,2023,12,-0.06631641620770097,-0.044767819344997406
SEA,2023,13,-0.11830296460539103,0.009830540418624878
SEA,2023,14,-0.09517343528568745,0.05756635367870331
SEA,2023,15,-0.03244663067162037,0.07180258631706238
SEA,2023,16,-0.041462473943829535,0.07283656299114227
SEA,2023,17,-0.014488187432289124,0.12322792112827301
SEA,2023,18,0.0630170151591301,0.15442114621400832
SEA,2024,1,0.06011275500059128,0.17013540118932724
SEA,2024,2,0.06941507458686828,0.06823586970567704
SEA,2024,3,0.06335427053272724,0.05665775239467621
SEA,2024,4,0.036218877602368596,-0.047741979360580444
SEA,2024,5,0.02892208592966199,-0.00264514684677124
SEA,2024,6,-0.012674240302294493,-0.0514800051227212
SEA,2024,7,0.003216072637587786,0.07773650493472814
SEA,2024,8,0.02056895727291703,0.04697349723428488
SEA,2024,9,-0.01993381157517433,0.18240256365388632
SEA,2024,11,-0.08619514927268028,0.08897783886641264
SEA,2024,12,-0.06641861889511347,0.11188549771904946
SEA,2024,13,-0.07978007216006518,0.007943034917116166
SEA,2024,14,-0.10554330069571734,-0.025755459815263747
SEA,2024,15,-0.03309141118079424,-0.08830962851643562
SEA,2024,16,-0.051937458105385303,-0.06927890181541443
SEA,2024,17,-0.04499117061495781,-0.07657303512096406
SEA,2024,18,-0.06582153365015983,-0.08133342266082763
SF,2016,3,-0.12004659489321057,-0.1912815384566784
SF,2016,4,-0.11744956285110675,-0.10206945240497589
SF,2016,5,-0.08737455023947405,-0.0232405848801136
SF,2016,6,-0.10466486584045924,-0.020090232230722906
SF,2016,7,-0.1198588848579675,0.10727112200111151
SF,2016,9,-0.09684221600182355,0.13393567260354758
SF,2016,10,-0.1010069326031953,0.17945168521255256
SF,2016,11,-0.1076661616563797,0.10957478489726782
SF,2016,12,-0.0781789243221283,0.13533831089735032
SF,2016,13,-0.037340006232261656,0.14529296308755874
SF,2016,14,-0.06991146057844162,0.1147237740457058
