team,season,week,l5_qb_epa
NYJ,2016,15,-4.012067079544067
NYJ,2016,16,-4.796466588973999
NYJ,2016,17,-5.50265326499939
NYJ,2017,1,-5.3759071826934814
NYJ,2017,2,-5.778715181350708
NYJ,2017,3,-5.431178641319275
NYJ,2017,4,-1.045155119895935
NYJ,2017,5,-0.10782554149627685
NYJ,2017,6,-1.2767079710960387
NYJ,2017,7,2.9269693970680235
NYJ,2017,8,4.036142194271088
NYJ,2017,9,3.1607302069664
NYJ,2017,10,4.9633083701133724
NYJ,2017,12,4.426028537750244
NYJ,2017,13,1.565395450592041
NYJ,2017,14,4.418248462677002
NYJ,2017,15,0.1797499656677246
NYJ,2017,16,-2.9752481460571287
NYJ,2017,17,-5.2586263656616214
NYJ,2018,1,-4.6026020526885985
NYJ,2018,2,-6.8942851543426515
NYJ,2018,3,-5.085057306289673
NYJ,2018,4,-3.4352016925811766
NYJ,2018,5,-2.016332483291626
NYJ,2018,6,-0.8510407924652099
NYJ,2018,7,0.393966817855835
NYJ,2018,8,-4.014929914474488
NYJ,2018,9,-3.346072053909302
NYJ,2018,10,-5.346120882034302
NYJ,2018,12,-10.366051197052002
NYJ,2018,13,-13.77355170249939
NYJ,2018,14,-9.552841329574585
NYJ,2018,15,-8.590365171432495
NYJ,2018,16,-3.9746249675750733
NYJ,2018,17,4.283582353591919
NYJ,2019,1,2.9716525077819824
NYJ,2019,2,3.42256498336792
NYJ,2019,3,1.2024697303771972
NYJ,2019,5,-3.2722819328308104
NYJ,2019,6,-13.932153606414795
NYJ,2019,7,-10.083104228973388
NYJ,2019,8,-15.490742015838624
NYJ,2019,9,-16.63888626098633
NYJ,2019,10,-12.682731580734252
NYJ,2019,11,-5.15862774848938
NYJ,2019,12,-4.768015718460083
NYJ,2019,13,4.623403310775757
NYJ,2019,14,4.849819898605347
NYJ,2019,15,5.757605171203613
NYJ,2019,16,3.272191047668457
NYJ,2019,17,0.0010451316833496095
NYJ,2020,1,-2.6927050352096558
NYJ,2020,2,-1.6445747137069702
NYJ,2020,3,-3.698208212852478
NYJ,2020,4,-6.6756880521774296
NYJ,2020,5,-8.194861006736755
NYJ,2020,6,-9.0975670337677
NYJ,2020,7,-11.86300539970398
NYJ,2020,8,-13.785670137405395
NYJ,2020,9,-10.114555597305298
NYJ,2020,11,-4.698772668838501
NYJ,2020,12,-4.4836290836334225
NYJ,2020,13,-3.233666467666626
NYJ,2020,14,-1.3531332969665528
NYJ,2020,15,-1.5819259643554688
NYJ,2020,16,-3.6996405124664307
NYJ,2020,17,-3.375405595637858
NYJ,2021,1,-1.0734351316466928
NYJ,2021,2,-1.8318873086944223
NYJ,2021,3,-5.438455549813807
NYJ,2021,4,-10.98930179271847
NYJ,2021,5,-9.173097056150436
NYJ,2021,7,-10.264614009857178
NYJ,2021,8,-8.952302467823028
NYJ,2021,9,-2.4135823369026186
NYJ,2021,10,5.293434226512909
NYJ,2021,11,1.034620177745819
NYJ,2021,12,2.3927404046058656
NYJ,2021,13,0.5551166296005249
NYJ,2021,14,-0.8524625778198243
NYJ,2021,15,-6.819478607177734
NYJ,2021,16,-6.7069133758544925
NYJ,2021,17,-7.046133649349213
NYJ,2021,18,-3.4900938391685488
NYJ,2022,1,-7.255335485935211
NYJ,2022,2,-5.596841204166412
NYJ,2022,3,-0.8000074028968811
NYJ,2022,4,-5.335566234588623
NYJ,2022,5,-6.783463883399963
NYJ,2022,6,-3.2332700967788695
NYJ,2022,7,-2.574356770515442
NYJ,2022,8,-7.185634922981262
NYJ,2022,9,-2.95990731716156
NYJ,2022,11,-3.549286365509033
NYJ,2022,12,-6.204311084747315
NYJ,2022,13,-1.9461915016174316
NYJ,2022,14,-1.414949321746826
NYJ,2022,15,-0.5811528205871582
NYJ,2022,16,-0.07942358255386353
NYJ,2022,17,0.8089148879051209
NYJ,2022,18,-6.466140806674957
NYJ,2023,1,-4.842203053832054
NYJ,2023,2,-5.851892623305321
NYJ,2023,3,-9.693855997920036
NYJ,2023,4,-11.152570483088493
NYJ,2023,5,-6.650180765986443
NYJ,2023,6,-8.09670467376709
NYJ,2023,8,-9.435834789276123
NYJ,2023,9,-8.545794200897216
NYJ,2023,10,-9.322579288482666
NYJ,2023,11,-10.868998146057129
NYJ,2023,12,-10.95740909576416
NYJ,2023,13,-12.713889503479004
NYJ,2023,14,-10.842172145843506
NYJ,2023,15,-5.449665832519531
NYJ,2023,16,-6.507275104522705
NYJ,2023,17,-8.179666137695312
NYJ,2023,18,-6.573742485046386
NYJ,2024,1,-7.839987468719483
NYJ,2024,2,-8.754295682907104
NYJ,2024,3,-6.54129741191864
NYJ,2024,4,0.29424736499786375
NYJ,2024,5,0.004332280158996582
NYJ,2024,6,-1.0254069089889526
NYJ,2024,7,0.5543469190597534
NYJ,2024,8,0.029937386512756348
NYJ,2024,9,-2.578471636772156
NYJ,2024,10,1.5601447343826294
NYJ,2024,11,2.6127408266067507
NYJ,2024,13,0.29169472455978396
NYJ,2024,14,-2.3224557280540465
NYJ,2024,15,-0.3950641989707947
NYJ,2024,16,0.42809234857559203
NYJ,2024,17,3.158370554447174
NYJ,2024,18,0.12289657592773437
PHI,2010,3,5.9481201171875
PHI,2010,4,7.398776054382324
PHI,2010,5,6.649769186973572
PHI,2010,6,5.540862488746643
PHI,2010,7,7.120117878913879
PHI,2010,9,4.2552166223526005
PHI,2010,10,3.4194496393203737
PHI,2010,11,7.466084218025207
PHI,2010,12,6.860289835929871
PHI,2010,13,4.888404440879822
PHI,2010,14,10.424052405357362
PHI,2010,15,9.976658749580384
PHI,2010,16,4.661256623268128
PHI,2010,17,2.9914451122283934
PHI,2011,1,-1.2354909420013427
PHI,2011,2,-5.164116644859314
PHI,2011,3,-4.474644780158997
PHI,2011,4,-4.023968583345413
PHI,2011,5,0.9967501819133758
PHI,2011,6,4.126158112287522
PHI,2011,8,5.121833699941635
PHI,2011,9,6.814003843069076
PHI,2011,10,5.958179330825805
PHI,2011,11,-0.5647933483123779
PHI,2011,12,0.9201560020446777
PHI,2011,13,1.8708536148071289
PHI,2011,14,-4.266909217834472
PHI,2011,15,-3.910282039642334
PHI,2011,16,1.9241490364074707
PHI,2011,17,3.414596176147461
PHI,2012,1,3.1659470558166505
PHI,2012,2,3.573062610626221
PHI,2012,3,6.297896862030029
PHI,2012,4,0.28957929611206057
PHI,2012,5,-0.8814309120178223
PHI,2012,6,-0.7847871780395508
PHI,2012,8,3.107603168487549
PHI,2012,9,0.775083127617836
PHI,2012,10,2.365890470147133
PHI,2012,11,-1.5187630027532577
PHI,2012,12,-4.826392969489097
PHI,2012,13,-6.382226213812828
PHI,2012,14,-4.538089084625244
PHI,2012,15,-0.7911543846130371
PHI,2012,16,-0.11537199020385742
PHI,2012,17,0.797895860671997
PHI,2013,1,1.3855494499206542
PHI,2013,2,0.7138708114624024
PHI,2013,3,2.3513580322265626
PHI,2013,4,0.3470907211303711
PHI,2013,5,2.203809690475464
PHI,2013,6,3.7794610977172853
PHI,2013,7,6.463513469696045
PHI,2013,8,-0.06844758987426758
PHI,2013,9,1.7685605049133302
PHI,2013,10,7.622352409362793
PHI,2013,11,7.3072607040405275
PHI,2013,13,6.2374170303344725
PHI,2013,14,10.17474274635315
PHI,2013,15,11.861358499526977
PHI,2013,16,6.74518780708313
PHI,2013,17,8.088999223709106
PHI,2014,1,6.314212846755981
PHI,2014,2,3.4682544708251952
PHI,2014,3,6.021542358398437
PHI,2014,4,6.866356658935547
PHI,2014,5,2.029744529724121
PHI,2014,6,2.0255480766296388
PHI,2014,8,4.188595253229141
PHI,2014,9,2.456830793619156
PHI,2014,10,0.09695094227790832
PHI,2014,11,3.4512602150440217
PHI,2014,12,2.4229479670524596
PHI,2014,13,3.7401038467884065
PHI,2014,14,4.865479832887649
PHI,2014,15,2.2973447382450103
PHI,2014,16,1.5385723650455474
PHI,2014,17,4.9970019340515135
PHI,2015,1,4.7075272560119625
PHI,2015,2,3.817331886291504
PHI,2015,3,4.418673706054688
PHI,2015,4,2.983136796951294
PHI,2015,5,1.3756672382354735
PHI,2015,6,0.8121344089508057
PHI,2015,7,-0.8693654060363769
PHI,2015,9,-2.1678984642028807
PHI,2015,10,-1.1346132278442382
PHI,2015,11,-2.5573636054992677
PHI,2015,12,-4.83638563156128
PHI,2015,13,-4.5290814399719235
PHI,2015,14,-1.2060441493988037
PHI,2015,15,-2.5085338592529296
PHI,2015,16,-3.404999780654907
PHI,2015,17,-0.8686620712280273
PHI,2016,1,2.9982319355010985
PHI,2016,2,3.607599639892578
PHI,2016,3,5.774241256713867
PHI,2016,5,9.74055724143982
PHI,2016,6,10.649261951446533
PHI,2016,7,6.365945053100586
PHI,2016,8,4.029171180725098
PHI,2016,9,3.5456515312194825
PHI,2016,10,-0.08731521368026733
PHI,2016,11,-1.3963237643241881
PHI,2016,12,-2.166500747203827
PHI,2016,13,-1.5669680476188659
PHI,2016,14,-3.083067786693573
PHI,2016,15,-1.979309606552124
PHI,2016,16,-4.0381591796875
PHI,2016,17,-2.603591465950012
PHI,2017,1,-1.5574028730392455
PHI,2017,2,0.9608272790908814
PHI,2017,3,0.7901869058609009
PHI,2017,4,1.807933259010315
PHI,2017,5,4.374537992477417
PHI,2017,6,7.557431411743164
PHI,2017,7,5.9722501873970035
PHI,2017,8,7.741158306598663
PHI,2017,9,7.635194408893585
PHI,2017,11,8.332147800922394
PHI,2017,12,6.5018383145332335
PHI,2017,13,7.419348526000976
PHI,2017,14,5.17545440196991
PHI,2017,15,9.648615717887878
PHI,2017,16,8.689930415153503
PHI,2017,17,3.745645022392273
PHI,2018,1,0.47939860820770264
PHI,2018,2,-2.011631393432617
PHI,2018,3,-6.604040622711182
PHI,2018,4,-10.02000379562378
PHI,2018,5,-6.001238822937012
PHI,2018,6,-3.9235365629196166
PHI,2018,7,2.1055707216262816
PHI,2018,8,4.383800530433655
PHI,2018,10,7.245991158485412
PHI,2018,11,6.404599672555923
PHI,2018,12,2.6387565433979034
PHI,2018,13,0.629990941286087
PHI,2018,14,1.8312646687030791
PHI,2018,15,1.3109434902668
PHI,2018,16,2.9399076461791993
PHI,2018,17,10.75848331451416
PHI,2019,1,10.173826122283936
PHI,2019,2,11.150461673736572
PHI,2019,3,9.038085746765137
PHI,2019,4,8.103622150421142
PHI,2019,5,5.889562702178955
PHI,2019,6,4.68257976397872
PHI,2019,7,2.316458471864462
PHI,2019,8,1.8790569864213467
PHI,2019,9,2.028389175981283
PHI,2019,11,1.6569400869309903
PHI,2019,12,-1.5035012722015382
PHI,2019,13,-4.549750280380249
PHI,2019,14,-1.0981842517852782
PHI,2019,15,-1.0347908020019532
PHI,2019,16,-0.6729652404785156
PHI,2019,17,4.1542051315307615
PHI,2020,1,7.239862251281738
PHI,2020,2,1.3955284118652345
PHI,2020,3,-1.2938272476196289
PHI,2020,4,-4.64285888671875
PHI,2020,5,-6.945926570892334
PHI,2020,6,-7.255164909362793
PHI,2020,7,-4.8360292434692385
PHI,2020,8,-1.704770851135254
PHI,2020,10,-3.3380712509155273
PHI,2020,11,-3.511873149871826
PHI,2020,12,-6.272349166870117
PHI,2020,13,-7.41794376373291
PHI,2020,14,-9.918537807464599
PHI,2020,15,-6.490935981273651
PHI,2020,16,-4.5592665553092955
PHI,2020,17,-3.1099495768547056
PHI,2021,1,-2.9829251170158386
PHI,2021,2,0.6426389813423157
PHI,2021,3,0.6650276184082031
PHI,2021,4,-1.6980196952819824
PHI,2021,5,1.5352200508117675
PHI,2021,6,1.9431309700012207
PHI,2021,7,-1.977700424194336
PHI,2021,8,-1.4924691677093507
PHI,2021,9,0.18210749626159667
PHI,2021,10,-1.4593258380889893
PHI,2021,11,1.6616975307464599
PHI,2021,12,3.29320068359375
PHI,2021,13,-0.8547140598297119
PHI,2021,15,1.5565967082977294
PHI,2021,16,1.6365065097808837
PHI,2021,17,0.8831677675247193
PHI,2021,18,2.2873227834701537
PHI,2022,1,6.473768591880798
PHI,2022,2,4.349620842933655
PHI,2022,3,5.517086338996887
PHI,2022,4,8.337330102920532
PHI,2022,5,4.598782968521118
PHI,2022,6,4.689526987075806
PHI,2022,8,4.621037721633911
PHI,2022,9,5.375513696670533
PHI,2022,10,3.708542585372925
PHI,2022,11,7.244602060317993
PHI,2022,12,5.406059122085571
PHI,2022,13,5.090198683738708
PHI,2022,14,5.636562323570251
PHI,2022,15,5.31962411403656
PHI,2022,16,4.1746655941009525
PHI,2022,17,8.621882963180543
PHI,2022,18,6.020669531822205
PHI,2023,1,1.4352818250656127
PHI,2023,2,-0.6339268922805786
PHI,2023,3,-0.5737348318099975
PHI,2023,4,-3.582205390930176
PHI,2023,5,0.8006727218627929
PHI,2023,6,3.2720672607421877
PHI,2023,7,2.9427803993225097
PHI,2023,8,3.1546611547470094
PHI,2023,9,7.5258525848388675
PHI,2023,11,7.099475479125976
PHI,2023,12,4.85960168838501
PHI,2023,13,6.178232127428055
PHI,2023,14,7.79583266377449
PHI,2023,15,3.5833097279071806
PHI,2023,16,2.23957741856575
PHI,2023,17,4.3993269264698025
PHI,2023,18,6.691878890991211
PHI,2024,1,3.6872729301452636
PHI,2024,2,5.41296648979187
PHI,2024,3,5.430460906028747
PHI,2024,4,2.943986010551453
PHI,2024,6,-1.4844779253005982
PHI,2024,7,0.8967560529708862
PHI,2024,8,-1.7532224893569945
PHI,2024,9,0.7669246673583985
PHI,2024,10,2.80277681350708
PHI,2024,11,3.961247444152832
PHI,2024,12,2.707250237464905
PHI,2024,13,4.616086792945862
PHI,2024,14,1.4217035531997682
PHI,2024,15,0.036612319946289065
PHI,2024,16,5.258922290802002
PHI,2024,17,4.962641203403473
PHI,2024,18,4.876472628116607
PIT,2010,3,-4.856542587280273
PIT,2010,4,-0.699526309967041
PIT,2010,6,-0.5628186166286469
PIT,2010,7,1.7213759660720824
PIT,2010,8,4.496586346626282
PIT,2010,9,5.730276131629944
PIT,2010,10,4.189104905724525
PIT,2010,11,3.55505408346653
PIT,2010,12,4.052675428986549
PIT,2010,13,2.38774336874485
PIT,2010,14,4.721104231476784
PIT,2010,15,5.340558576583862
PIT,2010,16,6.298415160179138
PIT,2010,17,5.2515578985214235
PIT,2011,1,8.332144331932067
PIT,2011,2,4.305112910270691
PIT,2011,3,6.3595050573349
PIT,2011,4,6.068386188521981
PIT,2011,5,3.4449667129665613
PIT,2011,6,1.6617977295070887
PIT,2011,7,4.9292585525661705
PIT,2011,8,6.2957080993801355
PIT,2011,9,8.91420774459839
PIT,2011,10,11.540334129333496
PIT,2011,12,10.622780704498291
PIT,2011,13,10.44970178604126
PIT,2011,14,7.910696411132813
PIT,2011,15,8.691717910766602
PIT,2011,16,5.378680610656739
PIT,2011,17,4.591832685470581
PIT,2012,1,4.179737210273743
PIT,2012,2,3.289484238624573
PIT,2012,3,2.8613840341567993
PIT,2012,5,9.970167183876038
PIT,2012,6,9.796736121177673
PIT,2012,7,12.06080379486084
PIT,2012,8,11.920955705642701
PIT,2012,9,11.073113107681275
PIT,2012,10,3.8378761768341065
PIT,2012,11,3.070210337638855
PIT,2012,12,-0.7017707109451294
PIT,2012,13,-2.825840926170349
PIT,2012,14,-3.6096227407455443
PIT,2012,15,-0.807303500175476
PIT,2012,16,0.7448948860168457
PIT,2012,17,-0.27623300552368163
PIT,2013,1,2.287038707733154
PIT,2013,2,0.7096702098846436
PIT,2013,3,-0.6831748008728027
PIT,2013,4,-4.502236080169678
PIT,2013,6,-0.30333776473999025
PIT,2013,7,0.5822964668273926
PIT,2013,8,1.9554037570953369
PIT,2013,9,1.6161909580230713
PIT,2013,10,5.598521375656128
PIT,2013,11,1.8698367595672607
PIT,2013,12,4.513778257369995
PIT,2013,13,5.219461393356323
PIT,2013,14,8.894249629974365
PIT,2013,15,8.254709911346435
PIT,2013,16,12.317576122283935
PIT,2013,17,7.322831535339356
PIT,2014,1,5.194948482513428
PIT,2014,2,4.088898944854736
PIT,2014,3,2.481312131881714
PIT,2014,4,1.1917521953582764
PIT,2014,5,4.073544931411743
PIT,2014,6,5.238017988204956
PIT,2014,7,1.144698476791382
PIT,2014,8,3.0235855102539064
PIT,2014,9,10.404390144348145
PIT,2014,10,12.80247802734375
PIT,2014,11,12.64351453781128
PIT,2014,13,15.837875652313233
PIT,2014,14,16.225922203063966
PIT,2014,15,11.594779014587402
PIT,2014,16,10.354076194763184
PIT,2014,17,11.346979236602783
PIT,2015,1,12.286195850372314
PIT,2015,2,14.053096580505372
PIT,2015,3,15.061052894592285
PIT,2015,4,13.167841243743897
PIT,2015,5,8.28468828201294
PIT,2015,6,5.942887687683106
PIT,2015,7,5.219795799255371
PIT,2015,8,-1.0817007064819335
PIT,2015,9,-5.200710391998291
PIT,2015,10,-1.5089897632598877
PIT,2015,12,1.4766479969024657
PIT,2015,13,0.8259676456451416
PIT,2015,14,6.28932557106018
PIT,2015,15,10.773381662368774
PIT,2015,16,10.59742546081543
PIT,2015,17,6.8707396507263185
PIT,2016,1,7.030930614471435
PIT,2016,2,6.165002155303955
PIT,2016,3,5.372328662872315
PIT,2016,4,2.0182456016540526
PIT,2016,5,7.1787162780761715
PIT,2016,6,8.51685733795166
PIT,2016,7,4.223988819122314
PIT,2016,9,3.0748833060264587
PIT,2016,10,4.601677358150482
PIT,2016,11,3.8246837973594667
PIT,2016,12,0.9019653677940369
PIT,2016,13,5.153495919704437
PIT,2016,14,7.663852882385254
PIT,2016,15,7.932287693023682
PIT,2016,16,7.696432590484619
PIT,2016,17,7.8615906715393065
PIT,2017,1,6.578224086761475
PIT,2017,2,4.944941139221191
PIT,2017,3,7.00457124710083
PIT,2017,4,3.3084237575531006
PIT,2017,5,3.5810081005096435
PIT,2017,6,-2.039662981033325
PIT,2017,7,-2.208398723602295
PIT,2017,8,-1.9233710289001464
PIT,2017,10,1.0219332218170165
PIT,2017,11,1.395885992050171
PIT,2017,12,7.689109754562378
PIT,2017,13,9.788961505889892
PIT,2017,14,9.102885627746582
PIT,2017,15,10.173656845092774
PIT,2017,16,11.187053203582764
PIT,2017,17,11.459679698944091
PIT,2018,1,8.101520586013795
PIT,2018,2,6.317791318893432
PIT,2018,3,5.8847421169281
PIT,2018,4,6.039154386520385
PIT,2018,5,2.0485095500946047
PIT,2018,6,4.681781959533692
PIT,2018,8,9.829030418395996
PIT,2018,9,8.602848625183105
PIT,2018,10,9.442423248291016
PIT,2018,11,16.35500316619873
PIT,2018,12,12.762446880340576
PIT,2018,13,11.210083293914796
PIT,2018,14,10.794979667663574
PIT,2018,15,11.7768404006958
PIT,2018,16,7.035899353027344
PIT,2018,17,11.76918363571167
PIT,2019,1,8.86761770248413
PIT,2019,2,6.05540771484375
PIT,2019,3,1.5680701017379761
PIT,2019,4,-0.538480019569397
PIT,2019,5,-0.7355945825576782
PIT,2019,6,0.4132262945175171
PIT,2019,8,2.569357466697693
PIT,2019,9,3.455078363418579
PIT,2019,10,4.601731157302856
PIT,2019,11,1.652638739347458
PIT,2019,12,-4.667372018098831
PIT,2019,13,-6.4207861721515656
PIT,2019,14,-6.253725653886795
PIT,2019,15,-4.79975808262825
PIT,2019,16,-8.029244804382325
PIT,2019,17,-1.3144768714904784
PIT,2020,1,-2.8586018562316893
PIT,2020,2,-0.7294072151184082
PIT,2020,3,-1.792663288116455
PIT,2020,5,3.0810208320617676
PIT,2020,6,5.350638198852539
PIT,2020,7,8.354378843307495
PIT,2020,8,6.54819884300232
PIT,2020,9,7.40222544670105
PIT,2020,10,8.060271596908569
PIT,2020,11,7.202790212631226
PIT,2020,12,8.313769817352295
PIT,2020,13,6.155829811096192
PIT,2020,14,4.610387754440308
PIT,2020,15,-0.5428247928619385
PIT,2020,16,-4.902846193313598
PIT,2020,17,-5.645976114273071
PIT,2021,1,-2.2956090450286863
PIT,2021,2,-1.9913621544837952
PIT,2021,3,1.3270042777061462
PIT,2021,4,1.586809766292572
PIT,2021,5,-1.1097025513648986
PIT,2021,6,-1.646451437473297
PIT,2021,8,-1.7000913619995117
PIT,2021,9,-0.7316254615783692
PIT,2021,10,1.8371250629425049
PIT,2021,11,2.6525625705718996
PIT,2021,12,0.8877044320106506
PIT,2021,13,-1.8166468024253846
PIT,2021,14,-1.680351197719574
PIT,2021,15,-4.0570935130119326
PIT,2021,16,-4.2992056727409365
PIT,2021,17,-6.530058097839356
PIT,2021,18,-7.099111938476563
PIT,2022,1,-8.168225479125976
PIT,2022,2,-7.696479034423828
PIT,2022,3,-7.332012462615967
PIT,2022,4,-5.488874006271362
PIT,2022,5,-1.7111529588699341
PIT,2022,6,-2.7357377767562867
PIT,2022,7,-2.1524032831192015
PIT,2022,8,-2.150982213020325
PIT,2022,10,-5.007607340812683
PIT,2022,11,-5.818294954299927
PIT,2022,12,-5.8141899585723875
PIT,2022,13,-5.484354734420776
PIT,2022,14,-2.4948825359344484
PIT,2022,15,1.960857629776001
PIT,2022,16,4.559165573120117
PIT,2022,17,5.276886296272278
PIT,2022,18,6.320465445518494
PIT,2023,1,6.3171964406967165
PIT,2023,2,0.9767629384994507
PIT,2023,3,-2.6503729104995726
PIT,2023,4,-1.7403502464294434
PIT,2023,5,-5.298318481445312
PIT,2023,7,-6.310725498199463
PIT,2023,8,-2.1588301181793215
PIT,2023,9,-2.132750463485718
PIT,2023,10,-2.646278667449951
PIT,2023,11,-1.0576624870300293
PIT,2023,12,-4.245677375793457
PIT,2023,13,-2.017981004714966
PIT,2023,14,1.1160824298858643
PIT,2023,15,-2.8562572479248045
PIT,2023,16,-2.1993552684783935
PIT,2023,17,1.8459866046905518
PIT,2023,18,1.7100960254669189
PIT,2024,1,0.21898367404937744
PIT,2024,2,3.2500771045684815
PIT,2024,3,4.172636079788208
PIT,2024,4,4.146698999404907
PIT,2024,5,2.6379881858825684
PIT,2024,6,1.8290777921676635
PIT,2024,7,2.202399480342865
PIT,2024,8,3.5127319216728212
PIT,2024,10,2.624064528942108
PIT,2024,11,3.379138505458832
PIT,2024,12,1.7551982760429383
PIT,2024,13,3.4039892196655273
PIT,2024,14,4.754854583740235
PIT,2024,15,3.8902648091316223
PIT,2024,16,1.2517498135566711
PIT,2024,17,2.3107423901557924
PIT,2024,18,-2.515960681438446
SEA,2010,3,3.751297891139984
SEA,2010,4,3.188890973726908
SEA,2010,6,-2.1272712647914886
SEA,2010,7,-1.1124134302139281
SEA,2010,8,-3.1893314599990843
SEA,2010,9,-5.79398250579834
SEA,2010,10,-8.367207860946655
SEA,2010,11,-0.9229176998138428
SEA,2010,12,2.3299230575561523
SEA,2010,13,1.686237621307373
SEA,2010,14,3.957124078273773
SEA,2010,15,3.26352037191391
SEA,2010,16,-3.5835835099220277
SEA,2010,17,-8.136373102664948
SEA,2011,1,-6.724929404258728
SEA,2011,2,-8.012730515003204
SEA,2011,3,-6.760807907581329
SEA,2011,4,-4.1425918459892275
SEA,2011,5,-1.2766924738883971
SEA,2011,7,-1.2223737508058548
SEA,2011,8,-4.045334699749946
SEA,2011,9,-2.3708838731050492
SEA,2011,10,-2.7945579081773757
SEA,2011,11,-3.878410294651985
SEA,2011,12,-5.634496068954467
SEA,2011,13,-2.8598219394683837
SEA,2011,14,-1.1116645812988282
SEA,2011,15,1.3572869300842285
SEA,2011,16,1.0834294319152833
SEA,2011,17,1.9127210617065429
SEA,2012,1,1.320544147491455
SEA,2012,2,-1.5785891532897949
SEA,2012,3,-2.0644480705261232
SEA,2012,4,-3.246151161193848
SEA,2012,5,-4.207955455780029
SEA,2012,6,-1.875656294822693
SEA,2012,7,1.852455735206604
SEA,2012,8,-0.7299707174301148
SEA,2012,9,0.7089880228042602
SEA,2012,10,4.61356737613678
SEA,2012,12,5.152741527557373
SEA,2012,13,5.276646327972412
SEA,2012,14,9.399371242523193
SEA,2012,15,9.585908794403077
SEA,2012,16,9.4321852684021
SEA,2012,17,11.836767673492432
SEA,2013,1,10.438664627075195
SEA,2013,2,10.265876770019531
SEA,2013,3,9.23336169719696
SEA,2013,4,8.08227059841156
SEA,2013,5,3.3008558988571166
SEA,2013,6,3.2608763456344603
SEA,2013,7,1.8488025426864625
SEA,2013,8,2.3126195430755616
SEA,2013,9,0.4270287036895752
SEA,2013,10,3.0282921314239504
SEA,2013,11,5.753199720382691
SEA,2013,13,7.277031183242798
SEA,2013,14,10.499421215057373
SEA,2013,15,12.844797039031983
SEA,2013,16,11.990893626213074
SEA,2013,17,5.333145976066589
SEA,2014,1,3.0071902751922606
SEA,2014,2,0.23320775032043456
SEA,2014,3,-0.2875910758972168
SEA,2014,5,-0.7904094934463501
SEA,2014,6,2.0458516836166383
SEA,2014,7,0.31237363815307617
SEA,2014,8,2.4352182388305663
SEA,2014,9,1.8631559878587722
SEA,2014,10,1.316064265370369
SEA,2014,11,1.7264752417802811
SEA,2014,12,3.2185127586126328
SEA,2014,13,-0.247157683968544
SEA,2014,14,1.2475567638874054
SEA,2014,15,3.459026700258255
SEA,2014,16,3.141863638162613
SEA,2014,17,5.580376696586609
SEA,2015,1,5.12383382320404
SEA,2015,2,2.105240511894226
SEA,2015,3,0.8115149855613708
SEA,2015,4,1.6033095479011537
SEA,2015,5,-1.4236479640007018
SEA,2015,6,-1.1805248141288758
SEA,2015,7,0.5903350949287415
SEA,2015,8,1.2682920932769775
SEA,2015,10,0.42557191848754883
SEA,2015,11,-0.18025493621826172
SEA,2015,12,3.8696672916412354
SEA,2015,13,7.850524663925171
SEA,2015,14,11.733122873306275
SEA,2015,15,17.150832653045654
SEA,2015,16,21.907638168334962
SEA,2015,17,20.459164237976076
SEA,2016,1,19.152355766296388
SEA,2016,2,14.1052814245224
SEA,2016,3,8.938880276679992
SEA,2016,4,8.163814854621886
SEA,2016,6,9.133097767829895
SEA,2016,7,7.771806931495666
SEA,2016,8,6.94635500907898
SEA,2016,9,5.703405952453613
SEA,2016,10,4.4107996940612795
SEA,2016,11,4.807407474517822
SEA,2016,12,4.788405418395996
SEA,2016,13,2.473276424407959
SEA,2016,14,4.141056060791016
SEA,2016,15,-1.7793150901794434
SEA,2016,16,-3.4434853553771974
SEA,2016,17,-3.8240880966186523
SEA,2017,1,0.9096081733703614
SEA,2017,2,-2.1131996154785155
SEA,2017,3,1.8425978899002076
SEA,2017,4,2.2270304918289185
SEA,2017,5,3.1154739618301392
SEA,2017,7,0.4438136339187622
SEA,2017,8,4.963430905342102
SEA,2017,9,8.268821716308594
SEA,2017,10,5.929088264703751
SEA,2017,11,4.9043880045413974
SEA,2017,12,5.913226181268692
SEA,2017,13,4.897725921869278
SEA,2017,14,4.037926727533341
SEA,2017,15,3.958776080608368
SEA,2017,16,-1.1069758534431458
SEA,2017,17,-1.079477035999298
SEA,2018,1,-2.2273252844810485
SEA,2018,2,-3.4554688811302183
SEA,2018,3,-5.553835797309875
SEA,2018,4,0.06188819408416748
SEA,2018,5,0.19643075466156007
SEA,2018,6,1.5540833473205566
SEA,2018,8,3.1387454986572267
SEA,2018,9,8.568311500549317
SEA,2018,10,4.837631797790527
SEA,2018,11,5.855641555786133
SEA,2018,12,5.19774866104126
SEA,2018,13,7.094936275482178
SEA,2018,14,6.079462718963623
SEA,2018,15,5.38879976272583
SEA,2018,16,6.3477702140808105
SEA,2018,17,7.960979461669922
SEA,2019,1,1.6422458648681642
SEA,2019,2,0.29810638427734376
SEA,2019,3,5.816114997863769
SEA,2019,4,6.039077568054199
SEA,2019,5,4.339862823486328
SEA,2019,6,9.985725402832031
SEA,2019,7,12.656738090515137
SEA,2019,8,8.526470565795899
SEA,2019,9,8.223004150390626
SEA,2019,10,10.402446174621582
SEA,2019,12,4.204841804504395
SEA,2019,13,-0.013874483108520509
SEA,2019,14,2.0606040477752687
SEA,2019,15,-0.9549561977386475
SEA,2019,16,-0.3984340190887451
SEA,2019,17,1.212406873703003
SEA,2020,1,4.110413360595703
SEA,2020,2,7.380989074707031
